Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2025-12-06 23:41:00 +0000,Cable One Arm Tricep Side Extension, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-06 23:41:00 +0000,Cable One Arm Tricep Side Extension, 6,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-06 23:41:00 +0000,Cable One Arm Tricep Side Extension, 6,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-06 23:41:00 +0000,Hammerstrength Chest Press, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-06 23:41:00 +0000,Hammerstrength Chest Press, 5,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-06 23:41:00 +0000,Hammerstrength Chest Press, 5,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-06 23:41:00 +0000,Cable Face Pull, 10,18.14371637742559,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-06 23:41:00 +0000,Cable Face Pull, 9,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-06 23:41:00 +0000,Cable Face Pull, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-06 23:41:00 +0000,Behind the Back Cable Bicep Curl, 10,7.711079460405876,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-06 23:41:00 +0000,Behind the Back Cable Bicep Curl, 8,10.432636917019714,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-06 23:41:00 +0000,Behind the Back Cable Bicep Curl, 6,12.247008554762273,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-06 23:41:00 +0000,Behind the Back Cable Bicep Curl, 3,12.247008554762273,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-04 23:45:00 +0000,Barbell Hip Thrust, 8,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Barbell Hip Thrust, 6,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Barbell Hip Thrust, 6,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Leg Press, 10,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Leg Press, 8,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Leg Press, 7,122.47008554762273,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Leg Press, 6,122.47008554762273,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Machine Hip Adductor, 15,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Machine Hip Adductor, 8,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Machine Hip Adductor, 7,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Leg Extension, 15,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Leg Extension, 10,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Leg Extension, 10,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Lying Hamstrings Curl, 10,36.28743275485118,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Lying Hamstrings Curl, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-04 23:45:00 +0000,Lying Hamstrings Curl, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 18:57:00 +0000,Hammerstrength Shoulder Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 18:57:00 +0000,Hammerstrength Shoulder Press, 7,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 18:57:00 +0000,Hammerstrength Shoulder Press, 3,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 18:57:00 +0000,Hammerstrength Shoulder Press, 3,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 18:57:00 +0000,Hammerstrength Incline Chest Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 18:57:00 +0000,Hammerstrength Incline Chest Press, 6,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 18:57:00 +0000,Hammerstrength Incline Chest Press, 3,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 18:57:00 +0000,Hammerstrength Incline Chest Press, 3,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 18:57:00 +0000,Cable Tricep Pushdown, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 18:57:00 +0000,Cable Tricep Pushdown, 5,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 18:57:00 +0000,Cable Tricep Pushdown, 5,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 18:57:00 +0000,Cable Tricep Pushdown, 5,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 18:57:00 +0000,Upright Row, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 18:57:00 +0000,Upright Row, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 18:57:00 +0000,Upright Row, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 18:57:00 +0000,Cable Lateral Raise, 10,2.267964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 18:57:00 +0000,Cable Lateral Raise, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 18:57:00 +0000,Cable Lateral Raise, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 21:08:00 +0000,Lat Pulldown, 10,44.905698034128335,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-01 21:08:00 +0000,Lat Pulldown, 7,47.17366258130653,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-01 21:08:00 +0000,Lat Pulldown, 7,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-01 21:08:00 +0000,Lat Pulldown, 5,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-01 21:08:00 +0000,EZ-Bar Curl, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-01 21:08:00 +0000,EZ-Bar Curl, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-01 21:08:00 +0000,EZ-Bar Curl, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-01 21:08:00 +0000,Hammerstrength High Row, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 21:08:00 +0000,Hammerstrength High Row, 6,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 21:08:00 +0000,Hammerstrength High Row, 6,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 21:08:00 +0000,Behind the Back Cable Bicep Curl, 7,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 21:08:00 +0000,Behind the Back Cable Bicep Curl, 3,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 21:08:00 +0000,Behind the Back Cable Bicep Curl, 4,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 21:08:00 +0000,Behind the Back Cable Bicep Curl, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-29 16:13:00 +0000,Hammerstrength Incline Chest Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-29 16:13:00 +0000,Hammerstrength Incline Chest Press, 4,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-29 16:13:00 +0000,Hammerstrength Incline Chest Press, 3,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-29 16:13:00 +0000,Barbell Shoulder Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 16:13:00 +0000,Barbell Shoulder Press, 8,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 16:13:00 +0000,Barbell Shoulder Press, 3,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 16:13:00 +0000,Barbell Shoulder Press, 3,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 16:13:00 +0000,Hammerstrength Iso Row, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-29 16:13:00 +0000,Hammerstrength Iso Row, 4,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-29 16:13:00 +0000,Hammerstrength Iso Row, 5,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-29 16:13:00 +0000,Cable Tricep Pushdown, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 16:13:00 +0000,Cable Tricep Pushdown, 7,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 16:13:00 +0000,Cable Tricep Pushdown, 4,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 16:13:00 +0000,Cable Tricep Pushdown, 4,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 16:13:00 +0000,Single Arm Preacher Curl, 7,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-29 16:13:00 +0000,Single Arm Preacher Curl, 4,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-29 16:13:00 +0000,Single Arm Preacher Curl, 4,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-29 16:13:00 +0000,Decline Overhead Weighted Sit Up, 10,11.339822735890994,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 16:13:00 +0000,Decline Overhead Weighted Sit Up, 7,11.339822735890994,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 04:00:00 +0000,Seated Machine Calf Press, 9,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 04:00:00 +0000,Seated Machine Calf Press, 9,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 04:00:00 +0000,Barbell Hip Thrust, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 04:00:00 +0000,Barbell Hip Thrust, 7,72.57486550970236,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 04:00:00 +0000,Barbell Hip Thrust, 4,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 04:00:00 +0000,Barbell Hip Thrust, 5,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 04:00:00 +0000,Leg Press, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 04:00:00 +0000,Leg Press, 8,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 04:00:00 +0000,Leg Press, 8,122.47008554762273,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-29 04:00:00 +0000,Leg Press, 4,131.54194373633553,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 13:06:00 +0000,Lat Pulldown, 8,44.905698034128335,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 13:06:00 +0000,Lat Pulldown, 6,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 13:06:00 +0000,Lat Pulldown, 5,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 13:06:00 +0000,Lat Pulldown, 5,52.16318458509857,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 13:06:00 +0000,Hammerstrength Iso Row, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 13:06:00 +0000,Hammerstrength Iso Row, 7,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 13:06:00 +0000,Hammerstrength Iso Row, 5,36.28743275485118,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 13:06:00 +0000,Hammerstrength Iso Row, 5,36.28743275485118,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 13:06:00 +0000,Machine Preacher Curl, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 13:06:00 +0000,Machine Preacher Curl, 4,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 13:06:00 +0000,Machine Preacher Curl, 4,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 13:06:00 +0000,Machine Preacher Curl, 3,26.081592292549285,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 13:06:00 +0000,EZ-Bar Curl, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 13:06:00 +0000,EZ-Bar Curl, 3,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 13:06:00 +0000,EZ-Bar Curl, 4,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-22 18:00:00 +0000,Hammerstrength Incline Chest Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-22 18:00:00 +0000,Hammerstrength Incline Chest Press, 4,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-22 18:00:00 +0000,Hammerstrength Incline Chest Press, 4,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-22 18:00:00 +0000,Hammerstrength Incline Chest Press, 4,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-22 18:00:00 +0000,Hammerstrength Iso Row, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-22 18:00:00 +0000,Hammerstrength Iso Row, 7,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-22 18:00:00 +0000,Hammerstrength Iso Row, 5,36.28743275485118,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-22 18:00:00 +0000,Hammerstrength Iso Row, 5,36.28743275485118,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-22 18:00:00 +0000,Barbell Shoulder Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-22 18:00:00 +0000,Barbell Shoulder Press, 7,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-22 18:00:00 +0000,Barbell Shoulder Press, 4,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-22 18:00:00 +0000,Barbell Shoulder Press, 2,38.55539730202938,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-22 18:00:00 +0000,Cable Tricep Pushdown, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-22 18:00:00 +0000,Cable Tricep Pushdown, 7,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-22 18:00:00 +0000,Cable Tricep Pushdown, 5,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-22 18:00:00 +0000,Machine Preacher Curl, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-22 18:00:00 +0000,Machine Preacher Curl, 4,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-22 18:00:00 +0000,Machine Preacher Curl, 4,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-22 18:00:00 +0000,Machine Preacher Curl, 4,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,Lat Pulldown, 8,44.905698034128335,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,Lat Pulldown, 8,47.17366258130653,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,Lat Pulldown, 5,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,Lat Pulldown, 5,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,EZ-Bar Curl, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,EZ-Bar Curl, 4,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,EZ-Bar Curl, 4,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,Single Arm Lat Pulldown, 7,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-17 19:52:00 +0000,T-Bar Row, 5,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,T-Bar Row, 4,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,T-Bar Row, 4,34.01946820767298,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,Machine Preacher Curl, 7,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,Machine Preacher Curl, 2,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,Machine Preacher Curl, 2,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,Machine Preacher Curl, 5,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-17 19:52:00 +0000,Cable Rear Delt Fly, 7,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-17 19:52:00 +0000,Cable Rear Delt Fly, 5,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-13 15:02:00 +0000,Seated Leg Curl, 8,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-13 15:02:00 +0000,Seated Leg Curl, 5,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-13 15:02:00 +0000,Seated Leg Curl, 5,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-13 15:02:00 +0000,Leg Press, 8,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-13 15:02:00 +0000,Leg Press, 6,122.47008554762273,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-13 15:02:00 +0000,Leg Press, 4,131.54194373633553,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-13 15:02:00 +0000,Single Leg Leg Extension, 4,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-13 15:02:00 +0000,Single Leg Leg Extension, 7,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-13 15:02:00 +0000,Single Leg Leg Extension, 5,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-13 15:02:00 +0000,Seated Machine Calf Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-13 15:02:00 +0000,Seated Machine Calf Press, 7,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-13 15:02:00 +0000,Seated Machine Calf Press, 6,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-12 17:53:00 +0000,Hammerstrength Shoulder Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-12 17:53:00 +0000,Hammerstrength Shoulder Press, 4,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-12 17:53:00 +0000,Hammerstrength Shoulder Press, 3,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-12 17:53:00 +0000,Cable Tricep Pushdown, 8,22.452849017064167,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-12 17:53:00 +0000,Cable Tricep Pushdown, 8,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-12 17:53:00 +0000,Cable Tricep Pushdown, 5,27.442371020856204,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-12 17:53:00 +0000,Cable Tricep Pushdown, 5,27.442371020856204,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-12 17:53:00 +0000,Cable Lateral Raise, 8,4.989522003792037,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-12 17:53:00 +0000,Cable Lateral Raise, 6,7.484283005688056,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-12 17:53:00 +0000,Cable Lateral Raise, 6,7.484283005688056,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-12 17:53:00 +0000,Hammerstrength Incline Chest Press, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-12 17:53:00 +0000,Hammerstrength Incline Chest Press, 6,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-12 17:53:00 +0000,Hammerstrength Incline Chest Press, 5,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-12 17:53:00 +0000,Hammerstrength Incline Chest Press, 5,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 16:17:00 +0000,Assisted Pull Up, 4,45.35929094356398,0.0,0.0,0.0,0.0,false,, 0.0
2025-11-11 16:17:00 +0000,Lat Pulldown, 10,39.916176030336295,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-11 16:17:00 +0000,Lat Pulldown, 7,47.17366258130653,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-11 16:17:00 +0000,Lat Pulldown, 5,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-11 16:17:00 +0000,Lat Pulldown, 5,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-11 16:17:00 +0000,T-Bar Row, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-11 16:17:00 +0000,T-Bar Row, 6,29.483539113316585,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-11 16:17:00 +0000,T-Bar Row, 4,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-11 16:17:00 +0000,T-Bar Row, 4,31.75150366049478,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-11 16:17:00 +0000,Cable Rear Delt Fly, 7,5.896707822663316,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 16:17:00 +0000,Cable Rear Delt Fly, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 16:17:00 +0000,Cable Rear Delt Fly, 6,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 16:17:00 +0000,EZ-Bar Curl, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-11 16:17:00 +0000,EZ-Bar Curl, 7,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-11 16:17:00 +0000,EZ-Bar Curl, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-27 01:09:00 +0000,Hack Squat, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-27 01:09:00 +0000,Hack Squat, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-27 01:09:00 +0000,Hack Squat, 5,63.50300732098956,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-27 01:09:00 +0000,Hack Squat, 4,63.50300732098956,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-27 01:09:00 +0000,Leg Press, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-27 01:09:00 +0000,Leg Press, 8,81.64672369841516,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-27 01:09:00 +0000,Leg Press, 4,122.47008554762273,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-27 01:09:00 +0000,Leg Press, 4,122.47008554762273,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-27 01:09:00 +0000,Seated Leg Curl, 8,45.35929094356398,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-27 01:09:00 +0000,Seated Leg Curl, 8,49.895220037920375,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-27 01:09:00 +0000,Seated Leg Curl, 6,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-27 01:09:00 +0000,Seated Leg Curl, 5,54.43114913227677,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-25 14:49:00 +0000,Machine Preacher Curl, 7,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-25 14:49:00 +0000,Machine Preacher Curl, 5,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-25 14:49:00 +0000,Machine Preacher Curl, 5,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-25 14:49:00 +0000,Machine Preacher Curl, 4,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-25 14:49:00 +0000,Hammerstrength Iso Row, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-25 14:49:00 +0000,Hammerstrength Iso Row, 8,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-25 14:49:00 +0000,Hammerstrength Iso Row, 7,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-25 14:49:00 +0000,Hammerstrength Iso Row, 7,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-25 14:49:00 +0000,Hammerstrength Shoulder Press, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-25 14:49:00 +0000,Hammerstrength Shoulder Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-25 14:49:00 +0000,Hammerstrength Shoulder Press, 6,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-25 14:49:00 +0000,Hammerstrength Shoulder Press, 6,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-25 14:49:00 +0000,Cable Rope Overhead Triceps Extension, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-25 14:49:00 +0000,Cable Rope Overhead Triceps Extension, 6,18.14371637742559,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-25 14:49:00 +0000,Cable Rope Overhead Triceps Extension, 6,18.14371637742559,0.0,0.0,0.0,0.0,false,, 1.0
2025-10-25 14:49:00 +0000,Hammerstrength Incline Chest Press, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-25 14:49:00 +0000,Hammerstrength Incline Chest Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-25 14:49:00 +0000,Hammerstrength Incline Chest Press, 6,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-25 14:49:00 +0000,Hammerstrength Incline Chest Press, 5,27.215574566138386,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-22 15:05:00 +0000,Hammerstrength Shoulder Press, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-22 15:05:00 +0000,Hammerstrength Shoulder Press, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-22 15:05:00 +0000,Hammerstrength Shoulder Press, 6,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-22 15:05:00 +0000,Hammerstrength Shoulder Press, 6,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-10-22 15:05:00 +0000,Machine Tricep Dip, 8,40.82336184920758,0.0,0.0,0.0,0.0,false,, 1.0
